,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,Code,HDI
5796,Luxembourg,2011,male,25-34 years,4,37499,10.67,"60,004,630,234",122729,Millenials,LUX,0.892
5797,Luxembourg,2011,female,15-24 years,3,30482,9.84,"60,004,630,234",122729,Millenials,LUX,0.892
5798,Luxembourg,2011,female,35-54 years,6,79200,7.58,"60,004,630,234",122729,Generation X,LUX,0.892
5799,Luxembourg,2011,male,15-24 years,2,31906,6.27,"60,004,630,234",122729,Millenials,LUX,0.892
5800,Luxembourg,2011,female,55-74 years,3,48023,6.25,"60,004,630,234",122729,Boomers,LUX,0.892
5801,Luxembourg,2011,female,25-34 years,1,37231,2.69,"60,004,630,234",122729,Millenials,LUX,0.892
5802,Luxembourg,2011,female,5-14 years,0,29358,0,"60,004,630,234",122729,Generation Z,LUX,0.892
5803,Luxembourg,2011,male,5-14 years,0,31212,0,"60,004,630,234",122729,Generation Z,LUX,0.892
5804,Luxembourg,2012,male,75+ years,7,13581,51.54,"56,677,961,787",113120,Silent,LUX,0.892
5805,Luxembourg,2012,male,55-74 years,10,48506,20.62,"56,677,961,787",113120,Boomers,LUX,0.892
5806,Luxembourg,2012,male,35-54 years,13,84570,15.37,"56,677,961,787",113120,Generation X,LUX,0.892
5807,Luxembourg,2012,male,15-24 years,5,33062,15.12,"56,677,961,787",113120,Millenials,LUX,0.892
5808,Luxembourg,2012,male,25-34 years,4,38866,10.29,"56,677,961,787",113120,Millenials,LUX,0.892
5809,Luxembourg,2012,female,75+ years,2,21770,9.19,"56,677,961,787",113120,Silent,LUX,0.892
5810,Luxembourg,2012,female,35-54 years,5,80598,6.2,"56,677,961,787",113120,Generation X,LUX,0.892
5811,Luxembourg,2012,female,55-74 years,3,49311,6.08,"56,677,961,787",113120,Boomers,LUX,0.892
5812,Luxembourg,2012,female,15-24 years,1,31459,3.18,"56,677,961,787",113120,Millenials,LUX,0.892
5813,Luxembourg,2012,female,25-34 years,1,38629,2.59,"56,677,961,787",113120,Millenials,LUX,0.892
5814,Luxembourg,2012,female,5-14 years,0,29466,0,"56,677,961,787",113120,Generation Z,LUX,0.892
5815,Luxembourg,2012,male,5-14 years,0,31226,0,"56,677,961,787",113120,Generation Z,LUX,0.892
5816,Luxembourg,2013,male,75+ years,3,14046,21.36,"61,739,352,212",120423,Silent,LUX,0.892
5817,Luxembourg,2013,male,55-74 years,9,50291,17.9,"61,739,352,212",120423,Boomers,LUX,0.892
5818,Luxembourg,2013,female,55-74 years,8,50752,15.76,"61,739,352,212",120423,Boomers,LUX,0.892
5819,Luxembourg,2013,male,35-54 years,10,86356,11.58,"61,739,352,212",120423,Generation X,LUX,0.892
5820,Luxembourg,2013,female,75+ years,2,22111,9.05,"61,739,352,212",120423,Silent,LUX,0.892
5821,Luxembourg,2013,male,15-24 years,2,33718,5.93,"61,739,352,212",120423,Millenials,LUX,0.892
5822,Luxembourg,2013,female,25-34 years,2,39688,5.04,"61,739,352,212",120423,Millenials,LUX,0.892
5823,Luxembourg,2013,female,35-54 years,4,82301,4.86,"61,739,352,212",120423,Generation X,LUX,0.892
5824,Luxembourg,2013,female,15-24 years,0,32027,0,"61,739,352,212",120423,Millenials,LUX,0.892
5825,Luxembourg,2013,female,5-14 years,0,29800,0,"61,739,352,212",120423,Generation Z,LUX,0.892
5826,Luxembourg,2013,male,25-34 years,0,40174,0,"61,739,352,212",120423,Millenials,LUX,0.892
5827,Luxembourg,2013,male,5-14 years,0,31425,0,"61,739,352,212",120423,Generation Z,LUX,0.892
5828,Luxembourg,2014,male,55-74 years,18,52295,34.42,"66,327,344,189",126352,Boomers,LUX,0.895
5829,Luxembourg,2014,male,75+ years,4,14546,27.5,"66,327,344,189",126352,Silent,LUX,0.895
5830,Luxembourg,2014,male,35-54 years,20,88218,22.67,"66,327,344,189",126352,Generation X,LUX,0.895
5831,Luxembourg,2014,male,25-34 years,7,41442,16.89,"66,327,344,189",126352,Millenials,LUX,0.895
5832,Luxembourg,2014,female,75+ years,3,22669,13.23,"66,327,344,189",126352,Silent,LUX,0.895
5833,Luxembourg,2014,female,55-74 years,5,52260,9.57,"66,327,344,189",126352,Boomers,LUX,0.895
5834,Luxembourg,2014,female,15-24 years,2,32510,6.15,"66,327,344,189",126352,Millenials,LUX,0.895
5835,Luxembourg,2014,male,15-24 years,2,34219,5.84,"66,327,344,189",126352,Millenials,LUX,0.895
5836,Luxembourg,2014,female,25-34 years,2,40862,4.89,"66,327,344,189",126352,Millenials,LUX,0.895
5837,Luxembourg,2014,female,35-54 years,3,84147,3.57,"66,327,344,189",126352,Generation X,LUX,0.895
5838,Luxembourg,2014,male,5-14 years,1,31718,3.15,"66,327,344,189",126352,Generation Z,LUX,0.895
5839,Luxembourg,2014,female,5-14 years,0,30054,0,"66,327,344,189",126352,Generation Z,LUX,0.895
5840,Luxembourg,2015,male,55-74 years,16,54325,29.45,"57,784,495,265",107456,Boomers,LUX,0.899
5841,Luxembourg,2015,male,75+ years,4,15011,26.65,"57,784,495,265",107456,Silent,LUX,0.899
5842,Luxembourg,2015,male,35-54 years,17,90095,18.87,"57,784,495,265",107456,Generation X,LUX,0.899
5843,Luxembourg,2015,female,55-74 years,9,53878,16.7,"57,784,495,265",107456,Boomers,LUX,0.899
5844,Luxembourg,2015,male,15-24 years,4,34757,11.51,"57,784,495,265",107456,Millenials,LUX,0.899
5845,Luxembourg,2015,male,25-34 years,4,42930,9.32,"57,784,495,265",107456,Millenials,LUX,0.899
5846,Luxembourg,2015,female,75+ years,2,23189,8.62,"57,784,495,265",107456,Silent,LUX,0.899
5847,Luxembourg,2015,female,35-54 years,6,85928,6.98,"57,784,495,265",107456,Generation X,LUX,0.899
5848,Luxembourg,2015,female,5-14 years,1,30367,3.29,"57,784,495,265",107456,Generation Z,LUX,0.899
5849,Luxembourg,2015,female,15-24 years,1,33170,3.01,"57,784,495,265",107456,Millenials,LUX,0.899
5850,Luxembourg,2015,female,25-34 years,0,42000,0,"57,784,495,265",107456,Millenials,LUX,0.899
5851,Luxembourg,2015,male,5-14 years,0,32098,0,"57,784,495,265",107456,Generation Z,LUX,0.899
5852,Maldives,2005,male,5-14 years,1,36354,2.75,"1,163,362,438",4026,Millenials,MDV,0.631
5853,Maldives,2005,female,15-24 years,0,37646,0,"1,163,362,438",4026,Millenials,MDV,0.631
5854,Maldives,2005,female,25-34 years,0,24094,0,"1,163,362,438",4026,Generation X,MDV,0.631
5855,Maldives,2005,female,35-54 years,0,28181,0,"1,163,362,438",4026,Boomers,MDV,0.631
5856,Maldives,2005,female,5-14 years,0,34367,0,"1,163,362,438",4026,Millenials,MDV,0.631
5857,Maldives,2005,female,55-74 years,0,10524,0,"1,163,362,438",4026,Silent,MDV,0.631
5858,Maldives,2005,female,75+ years,0,1384,0,"1,163,362,438",4026,Silent,MDV,0.631
5859,Maldives,2005,male,15-24 years,0,43696,0,"1,163,362,438",4026,Millenials,MDV,0.631
5860,Maldives,2005,male,25-34 years,0,28406,0,"1,163,362,438",4026,Generation X,MDV,0.631
5861,Maldives,2005,male,35-54 years,0,30244,0,"1,163,362,438",4026,Boomers,MDV,0.631
5862,Maldives,2005,male,55-74 years,0,12007,0,"1,163,362,438",4026,Silent,MDV,0.631
5863,Maldives,2005,male,75+ years,0,2033,0,"1,163,362,438",4026,Silent,MDV,0.631
5864,Maldives,2007,male,25-34 years,2,33612,5.95,"1,868,383,461",6115,Generation X,MDV,0.651
5865,Maldives,2007,female,25-34 years,1,26539,3.77,"1,868,383,461",6115,Generation X,MDV,0.651
5866,Maldives,2007,female,15-24 years,1,39138,2.56,"1,868,383,461",6115,Millenials,MDV,0.651
5867,Maldives,2007,male,15-24 years,1,48015,2.08,"1,868,383,461",6115,Millenials,MDV,0.651
5868,Maldives,2007,female,35-54 years,0,30921,0,"1,868,383,461",6115,Boomers,MDV,0.651
5869,Maldives,2007,female,5-14 years,0,31970,0,"1,868,383,461",6115,Generation Z,MDV,0.651
5870,Maldives,2007,female,55-74 years,0,10963,0,"1,868,383,461",6115,Silent,MDV,0.651
5871,Maldives,2007,female,75+ years,0,1654,0,"1,868,383,461",6115,Silent,MDV,0.651
5872,Maldives,2007,male,35-54 years,0,34278,0,"1,868,383,461",6115,Boomers,MDV,0.651
5873,Maldives,2007,male,5-14 years,0,33952,0,"1,868,383,461",6115,Generation Z,MDV,0.651
5874,Maldives,2007,male,55-74 years,0,12063,0,"1,868,383,461",6115,Silent,MDV,0.651
5875,Maldives,2007,male,75+ years,0,2431,0,"1,868,383,461",6115,Silent,MDV,0.651
5876,Maldives,2008,female,15-24 years,0,39416,0,"2,271,646,188",7236,Millenials,MDV,0.66
5877,Maldives,2008,female,25-34 years,0,28020,0,"2,271,646,188",7236,Generation X,MDV,0.66
5878,Maldives,2008,female,35-54 years,0,32315,0,"2,271,646,188",7236,Boomers,MDV,0.66
5879,Maldives,2008,female,5-14 years,0,30881,0,"2,271,646,188",7236,Generation Z,MDV,0.66
5880,Maldives,2008,female,55-74 years,0,11260,0,"2,271,646,188",7236,Silent,MDV,0.66
5881,Maldives,2008,female,75+ years,0,1805,0,"2,271,646,188",7236,Silent,MDV,0.66
5882,Maldives,2008,male,15-24 years,0,49380,0,"2,271,646,188",7236,Millenials,MDV,0.66
5883,Maldives,2008,male,25-34 years,0,36778,0,"2,271,646,188",7236,Generation X,MDV,0.66
5884,Maldives,2008,male,35-54 years,0,36569,0,"2,271,646,188",7236,Boomers,MDV,0.66
5885,Maldives,2008,male,5-14 years,0,32676,0,"2,271,646,188",7236,Generation Z,MDV,0.66
5886,Maldives,2008,male,55-74 years,0,12185,0,"2,271,646,188",7236,Silent,MDV,0.66
5887,Maldives,2008,male,75+ years,0,2639,0,"2,271,646,188",7236,Silent,MDV,0.66
5888,Maldives,2010,male,15-24 years,1,50279,1.99,"2,588,176,055",7806,Millenials,MDV,0.671
5889,Maldives,2010,female,15-24 years,0,39026,0,"2,588,176,055",7806,Millenials,MDV,0.671
5890,Maldives,2010,female,25-34 years,0,31331,0,"2,588,176,055",7806,Generation X,MDV,0.671
5891,Maldives,2010,female,35-54 years,0,35077,0,"2,588,176,055",7806,Generation X,MDV,0.671
5892,Maldives,2010,female,5-14 years,0,29203,0,"2,588,176,055",7806,Generation Z,MDV,0.671
5893,Maldives,2010,female,55-74 years,0,12087,0,"2,588,176,055",7806,Silent,MDV,0.671
5894,Maldives,2010,female,75+ years,0,2155,0,"2,588,176,055",7806,Silent,MDV,0.671
5895,Maldives,2010,male,25-34 years,0,44119,0,"2,588,176,055",7806,Generation X,MDV,0.671
5896,Maldives,2010,male,35-54 years,0,41732,0,"2,588,176,055",7806,Generation X,MDV,0.671
5897,Maldives,2010,male,5-14 years,0,30688,0,"2,588,176,055",7806,Generation Z,MDV,0.671
5898,Maldives,2010,male,55-74 years,0,12814,0,"2,588,176,055",7806,Silent,MDV,0.671
5899,Maldives,2010,male,75+ years,0,3048,0,"2,588,176,055",7806,Silent,MDV,0.671
5900,Maldives,2011,male,5-14 years,1,30136,3.32,"2,774,351,760",8135,Generation Z,MDV,0.682
5901,Maldives,2011,male,25-34 years,1,48207,2.07,"2,774,351,760",8135,Millenials,MDV,0.682
5902,Maldives,2011,female,15-24 years,0,38483,0,"2,774,351,760",8135,Millenials,MDV,0.682
5903,Maldives,2011,female,25-34 years,0,33114,0,"2,774,351,760",8135,Millenials,MDV,0.682
5904,Maldives,2011,female,35-54 years,0,36341,0,"2,774,351,760",8135,Generation X,MDV,0.682
5905,Maldives,2011,female,5-14 years,0,28689,0,"2,774,351,760",8135,Generation Z,MDV,0.682
5906,Maldives,2011,female,55-74 years,0,12507,0,"2,774,351,760",8135,Boomers,MDV,0.682
5907,Maldives,2011,female,75+ years,0,2370,0,"2,774,351,760",8135,Silent,MDV,0.682
5908,Maldives,2011,male,15-24 years,0,50597,0,"2,774,351,760",8135,Millenials,MDV,0.682
5909,Maldives,2011,male,35-54 years,0,44123,0,"2,774,351,760",8135,Generation X,MDV,0.682
5910,Maldives,2011,male,55-74 years,0,13188,0,"2,774,351,760",8135,Boomers,MDV,0.682
5911,Maldives,2011,male,75+ years,0,3263,0,"2,774,351,760",8135,Silent,MDV,0.682
5912,Malta,2005,male,75+ years,3,8723,34.39,"6,394,851,387",16648,Silent,MLT,0.824
5913,Malta,2005,male,35-54 years,8,56364,14.19,"6,394,851,387",16648,Boomers,MLT,0.824
5914,Malta,2005,male,55-74 years,4,39592,10.1,"6,394,851,387",16648,Silent,MLT,0.824
5915,Malta,2005,female,35-54 years,2,55449,3.61,"6,394,851,387",16648,Boomers,MLT,0.824
5916,Malta,2005,male,25-34 years,1,29584,3.38,"6,394,851,387",16648,Generation X,MLT,0.824
5917,Malta,2005,female,55-74 years,1,44074,2.27,"6,394,851,387",16648,Silent,MLT,0.824
5918,Malta,2005,female,15-24 years,0,28404,0,"6,394,851,387",16648,Millenials,MLT,0.824
5919,Malta,2005,female,25-34 years,0,27895,0,"6,394,851,387",16648,Generation X,MLT,0.824
5920,Malta,2005,female,5-14 years,0,24481,0,"6,394,851,387",16648,Millenials,MLT,0.824
5921,Malta,2005,female,75+ years,0,13684,0,"6,394,851,387",16648,Silent,MLT,0.824
5922,Malta,2005,male,15-24 years,0,29930,0,"6,394,851,387",16648,Millenials,MLT,0.824
5923,Malta,2005,male,5-14 years,0,25931,0,"6,394,851,387",16648,Millenials,MLT,0.824
5924,Malta,2006,male,75+ years,3,9015,33.28,"6,757,119,558",17504,Silent,MLT,0.822
5925,Malta,2006,male,35-54 years,8,56268,14.22,"6,757,119,558",17504,Boomers,MLT,0.822
5926,Malta,2006,male,15-24 years,3,29634,10.12,"6,757,119,558",17504,Millenials,MLT,0.822
5927,Malta,2006,male,25-34 years,3,29744,10.09,"6,757,119,558",17504,Generation X,MLT,0.822
5928,Malta,2006,male,55-74 years,4,41468,9.65,"6,757,119,558",17504,Silent,MLT,0.822
5929,Malta,2006,female,35-54 years,3,55069,5.45,"6,757,119,558",17504,Boomers,MLT,0.822
5930,Malta,2006,female,55-74 years,2,45421,4.4,"6,757,119,558",17504,Silent,MLT,0.822
5931,Malta,2006,female,15-24 years,0,28188,0,"6,757,119,558",17504,Millenials,MLT,0.822
5932,Malta,2006,female,25-34 years,0,27929,0,"6,757,119,558",17504,Generation X,MLT,0.822
5933,Malta,2006,female,5-14 years,0,23826,0,"6,757,119,558",17504,Millenials,MLT,0.822
5934,Malta,2006,female,75+ years,0,14319,0,"6,757,119,558",17504,Silent,MLT,0.822
5935,Malta,2006,male,5-14 years,0,25157,0,"6,757,119,558",17504,Millenials,MLT,0.822
5936,Malta,2007,male,35-54 years,12,56285,21.32,"7,880,509,171",20333,Boomers,MLT,0.827
5937,Malta,2007,male,25-34 years,5,30315,16.49,"7,880,509,171",20333,Generation X,MLT,0.827
5938,Malta,2007,male,55-74 years,5,42777,11.69,"7,880,509,171",20333,Silent,MLT,0.827
5939,Malta,2007,male,75+ years,1,9256,10.8,"7,880,509,171",20333,Silent,MLT,0.827
5940,Malta,2007,male,15-24 years,2,29328,6.82,"7,880,509,171",20333,Millenials,MLT,0.827
5941,Malta,2007,female,75+ years,1,14886,6.72,"7,880,509,171",20333,Silent,MLT,0.827
5942,Malta,2007,female,15-24 years,0,27895,0,"7,880,509,171",20333,Millenials,MLT,0.827
5943,Malta,2007,female,25-34 years,0,28335,0,"7,880,509,171",20333,Generation X,MLT,0.827
5944,Malta,2007,female,35-54 years,0,54855,0,"7,880,509,171",20333,Boomers,MLT,0.827
5945,Malta,2007,female,5-14 years,0,22938,0,"7,880,509,171",20333,Generation Z,MLT,0.827
5946,Malta,2007,female,55-74 years,0,46412,0,"7,880,509,171",20333,Silent,MLT,0.827
5947,Malta,2007,male,5-14 years,0,24299,0,"7,880,509,171",20333,Generation Z,MLT,0.827
5948,Malta,2008,male,75+ years,1,9566,10.45,"8,977,149,553",23007,Silent,MLT,0.829
5949,Malta,2008,male,55-74 years,4,44053,9.08,"8,977,149,553",23007,Silent,MLT,0.829
5950,Malta,2008,male,35-54 years,5,56340,8.87,"8,977,149,553",23007,Boomers,MLT,0.829
5951,Malta,2008,female,35-54 years,2,54846,3.65,"8,977,149,553",23007,Boomers,MLT,0.829
5952,Malta,2008,male,15-24 years,1,29288,3.41,"8,977,149,553",23007,Millenials,MLT,0.829
5953,Malta,2008,male,25-34 years,1,31016,3.22,"8,977,149,553",23007,Generation X,MLT,0.829
5954,Malta,2008,female,15-24 years,0,27700,0,"8,977,149,553",23007,Millenials,MLT,0.829
5955,Malta,2008,female,25-34 years,0,28817,0,"8,977,149,553",23007,Generation X,MLT,0.829
5956,Malta,2008,female,5-14 years,0,22214,0,"8,977,149,553",23007,Generation Z,MLT,0.829
5957,Malta,2008,female,55-74 years,0,47402,0,"8,977,149,553",23007,Silent,MLT,0.829
5958,Malta,2008,female,75+ years,0,15479,0,"8,977,149,553",23007,Silent,MLT,0.829
5959,Malta,2008,male,5-14 years,0,23474,0,"8,977,149,553",23007,Generation Z,MLT,0.829
5960,Malta,2009,male,25-34 years,9,31502,28.57,"8,528,202,278",21695,Generation X,MLT,0.83
5961,Malta,2009,male,75+ years,2,9840,20.33,"8,528,202,278",21695,Silent,MLT,0.83
5962,Malta,2009,male,55-74 years,9,45352,19.84,"8,528,202,278",21695,Silent,MLT,0.83
5963,Malta,2009,male,35-54 years,10,56425,17.72,"8,528,202,278",21695,Boomers,MLT,0.83
5964,Malta,2009,male,15-24 years,3,29462,10.18,"8,528,202,278",21695,Millenials,MLT,0.83
5965,Malta,2009,female,25-34 years,2,29150,6.86,"8,528,202,278",21695,Generation X,MLT,0.83
5966,Malta,2009,female,15-24 years,1,27616,3.62,"8,528,202,278",21695,Millenials,MLT,0.83
5967,Malta,2009,female,35-54 years,0,54933,0,"8,528,202,278",21695,Boomers,MLT,0.83
5968,Malta,2009,female,5-14 years,0,21609,0,"8,528,202,278",21695,Generation Z,MLT,0.83
5969,Malta,2009,female,55-74 years,0,48486,0,"8,528,202,278",21695,Silent,MLT,0.83
5970,Malta,2009,female,75+ years,0,15983,0,"8,528,202,278",21695,Silent,MLT,0.83
5971,Malta,2009,male,5-14 years,0,22744,0,"8,528,202,278",21695,Generation Z,MLT,0.83
5972,Malta,2010,male,35-54 years,17,56430,30.13,"8,741,059,603",22132,Generation X,MLT,0.843
5973,Malta,2010,male,75+ years,2,10212,19.58,"8,741,059,603",22132,Silent,MLT,0.843
5974,Malta,2010,male,15-24 years,3,29208,10.27,"8,741,059,603",22132,Millenials,MLT,0.843
5975,Malta,2010,male,25-34 years,3,31445,9.54,"8,741,059,603",22132,Generation X,MLT,0.843
5976,Malta,2010,male,55-74 years,4,46730,8.56,"8,741,059,603",22132,Silent,MLT,0.843
5977,Malta,2010,female,55-74 years,2,49604,4.03,"8,741,059,603",22132,Silent,MLT,0.843
5978,Malta,2010,female,15-24 years,0,27407,0,"8,741,059,603",22132,Millenials,MLT,0.843
5979,Malta,2010,female,25-34 years,0,29274,0,"8,741,059,603",22132,Generation X,MLT,0.843
5980,Malta,2010,female,35-54 years,0,54977,0,"8,741,059,603",22132,Generation X,MLT,0.843
5981,Malta,2010,female,5-14 years,0,21055,0,"8,741,059,603",22132,Generation Z,MLT,0.843
5982,Malta,2010,female,75+ years,0,16506,0,"8,741,059,603",22132,Silent,MLT,0.843
5983,Malta,2010,male,5-14 years,0,22101,0,"8,741,059,603",22132,Generation Z,MLT,0.843
5984,Malta,2011,male,35-54 years,9,56411,15.95,"9,507,645,260",23984,Generation X,MLT,0.843
5985,Malta,2011,male,25-34 years,4,31295,12.78,"9,507,645,260",23984,Millenials,MLT,0.843
5986,Malta,2011,male,15-24 years,3,28714,10.45,"9,507,645,260",23984,Millenials,MLT,0.843
5987,Malta,2011,male,55-74 years,4,48074,8.32,"9,507,645,260",23984,Boomers,MLT,0.843
5988,Malta,2011,female,15-24 years,0,27130,0,"9,507,645,260",23984,Millenials,MLT,0.843
5989,Malta,2011,female,25-34 years,0,29205,0,"9,507,645,260",23984,Millenials,MLT,0.843
5990,Malta,2011,female,35-54 years,0,54987,0,"9,507,645,260",23984,Generation X,MLT,0.843
5991,Malta,2011,female,5-14 years,0,20542,0,"9,507,645,260",23984,Generation Z,MLT,0.843
5992,Malta,2011,female,55-74 years,0,50691,0,"9,507,645,260",23984,Boomers,MLT,0.843
5993,Malta,2011,female,75+ years,0,17111,0,"9,507,645,260",23984,Silent,MLT,0.843
5994,Malta,2011,male,5-14 years,0,21524,0,"9,507,645,260",23984,Generation Z,MLT,0.843
5995,Malta,2011,male,75+ years,0,10739,0,"9,507,645,260",23984,Silent,MLT,0.843
5996,Malta,2012,male,55-74 years,8,49347,16.21,"9,209,559,296",23074,Boomers,MLT,0.849
5997,Malta,2012,male,35-54 years,6,56478,10.62,"9,209,559,296",23074,Generation X,MLT,0.849
5998,Malta,2012,male,25-34 years,3,31548,9.51,"9,209,559,296",23074,Millenials,MLT,0.849
5999,Malta,2012,male,75+ years,1,11234,8.9,"9,209,559,296",23074,Silent,MLT,0.849
6000,Malta,2012,female,35-54 years,4,54944,7.28,"9,209,559,296",23074,Generation X,MLT,0.849
6001,Malta,2012,female,55-74 years,2,51796,3.86,"9,209,559,296",23074,Boomers,MLT,0.849
6002,Malta,2012,male,15-24 years,1,28647,3.49,"9,209,559,296",23074,Millenials,MLT,0.849
6003,Malta,2012,female,15-24 years,0,26975,0,"9,209,559,296",23074,Millenials,MLT,0.849
6004,Malta,2012,female,25-34 years,0,29331,0,"9,209,559,296",23074,Millenials,MLT,0.849
6005,Malta,2012,female,5-14 years,0,20066,0,"9,209,559,296",23074,Generation Z,MLT,0.849
6006,Malta,2012,female,75+ years,0,17713,0,"9,209,559,296",23074,Silent,MLT,0.849
6007,Malta,2012,male,5-14 years,0,21059,0,"9,209,559,296",23074,Generation Z,MLT,0.849
6008,Malta,2013,male,35-54 years,11,56705,19.4,"10,145,114,180",25191,Generation X,MLT,0.856
6009,Malta,2013,male,75+ years,1,11751,8.51,"10,145,114,180",25191,Silent,MLT,0.856
6010,Malta,2013,male,55-74 years,4,50574,7.91,"10,145,114,180",25191,Boomers,MLT,0.856
6011,Malta,2013,male,15-24 years,2,28655,6.98,"10,145,114,180",25191,Millenials,MLT,0.856
6012,Malta,2013,male,25-34 years,2,32048,6.24,"10,145,114,180",25191,Millenials,MLT,0.856
6013,Malta,2013,male,5-14 years,1,20804,4.81,"10,145,114,180",25191,Generation Z,MLT,0.856
6014,Malta,2013,female,25-34 years,1,29657,3.37,"10,145,114,180",25191,Millenials,MLT,0.856
6015,Malta,2013,female,15-24 years,0,26698,0,"10,145,114,180",25191,Millenials,MLT,0.856
6016,Malta,2013,female,35-54 years,0,54854,0,"10,145,114,180",25191,Generation X,MLT,0.856
6017,Malta,2013,female,5-14 years,0,19765,0,"10,145,114,180",25191,Generation Z,MLT,0.856
6018,Malta,2013,female,55-74 years,0,52903,0,"10,145,114,180",25191,Boomers,MLT,0.856
6019,Malta,2013,female,75+ years,0,18314,0,"10,145,114,180",25191,Silent,MLT,0.856
6020,Malta,2014,male,75+ years,5,12335,40.54,"11,234,045,376",27634,Silent,MLT,0.862
6021,Malta,2014,male,35-54 years,13,57094,22.77,"11,234,045,376",27634,Generation X,MLT,0.862
6022,Malta,2014,male,55-74 years,5,51764,9.66,"11,234,045,376",27634,Boomers,MLT,0.862
6023,Malta,2014,male,15-24 years,2,28298,7.07,"11,234,045,376",27634,Millenials,MLT,0.862
6024,Malta,2014,male,25-34 years,2,32560,6.14,"11,234,045,376",27634,Millenials,MLT,0.862
6025,Malta,2014,female,5-14 years,1,19668,5.08,"11,234,045,376",27634,Generation Z,MLT,0.862
6026,Malta,2014,female,15-24 years,1,26151,3.82,"11,234,045,376",27634,Millenials,MLT,0.862
6027,Malta,2014,female,25-34 years,1,30050,3.33,"11,234,045,376",27634,Millenials,MLT,0.862
6028,Malta,2014,female,55-74 years,1,54027,1.85,"11,234,045,376",27634,Boomers,MLT,0.862
6029,Malta,2014,female,35-54 years,1,54883,1.82,"11,234,045,376",27634,Generation X,MLT,0.862
6030,Malta,2014,female,75+ years,0,18918,0,"11,234,045,376",27634,Silent,MLT,0.862
6031,Malta,2014,male,5-14 years,0,20777,0,"11,234,045,376",27634,Generation Z,MLT,0.862
6032,Malta,2015,male,25-34 years,8,33179,24.11,"10,574,026,838",25750,Millenials,MLT,0.871
6033,Malta,2015,male,35-54 years,9,57603,15.62,"10,574,026,838",25750,Generation X,MLT,0.871
6034,Malta,2015,male,55-74 years,8,53017,15.09,"10,574,026,838",25750,Boomers,MLT,0.871
6035,Malta,2015,male,15-24 years,2,27768,7.2,"10,574,026,838",25750,Millenials,MLT,0.871
6036,Malta,2015,female,35-54 years,3,55098,5.44,"10,574,026,838",25750,Generation X,MLT,0.871
6037,Malta,2015,female,15-24 years,1,25588,3.91,"10,574,026,838",25750,Millenials,MLT,0.871
6038,Malta,2015,female,55-74 years,2,55161,3.63,"10,574,026,838",25750,Boomers,MLT,0.871
6039,Malta,2015,female,25-34 years,1,30613,3.27,"10,574,026,838",25750,Millenials,MLT,0.871
6040,Malta,2015,female,5-14 years,0,19625,0,"10,574,026,838",25750,Generation Z,MLT,0.871
6041,Malta,2015,female,75+ years,0,19379,0,"10,574,026,838",25750,Silent,MLT,0.871
6042,Malta,2015,male,5-14 years,0,20817,0,"10,574,026,838",25750,Generation Z,MLT,0.871
6043,Malta,2015,male,75+ years,0,12789,0,"10,574,026,838",25750,Silent,MLT,0.871
6044,Mauritius,2005,male,35-54 years,39,177945,21.92,"6,283,803,256",5641,Boomers,MUS,0.713
6045,Mauritius,2005,male,25-34 years,18,98556,18.26,"6,283,803,256",5641,Generation X,MUS,0.713
6046,Mauritius,2005,male,55-74 years,11,63489,17.33,"6,283,803,256",5641,Silent,MUS,0.713
6047,Mauritius,2005,male,15-24 years,9,96661,9.31,"6,283,803,256",5641,Millenials,MUS,0.713
6048,Mauritius,2005,male,75+ years,1,11584,8.63,"6,283,803,256",5641,Silent,MUS,0.713
6049,Mauritius,2005,female,55-74 years,5,74380,6.72,"6,283,803,256",5641,Silent,MUS,0.713
6050,Mauritius,2005,female,15-24 years,5,94435,5.29,"6,283,803,256",5641,Millenials,MUS,0.713
6051,Mauritius,2005,female,75+ years,1,19557,5.11,"6,283,803,256",5641,Silent,MUS,0.713
6052,Mauritius,2005,female,25-34 years,5,99884,5.01,"6,283,803,256",5641,Generation X,MUS,0.713
6053,Mauritius,2005,female,35-54 years,7,177511,3.94,"6,283,803,256",5641,Boomers,MUS,0.713
6054,Mauritius,2005,male,5-14 years,1,101372,0.99,"6,283,803,256",5641,Millenials,MUS,0.713
6055,Mauritius,2005,female,5-14 years,0,98568,0,"6,283,803,256",5641,Millenials,MUS,0.713
6056,Mauritius,2006,male,75+ years,6,11398,52.64,"7,028,803,366",6246,Silent,MUS,0.72
6057,Mauritius,2006,male,35-54 years,37,178169,20.77,"7,028,803,366",6246,Boomers,MUS,0.72
6058,Mauritius,2006,male,25-34 years,19,100827,18.84,"7,028,803,366",6246,Generation X,MUS,0.72
6059,Mauritius,2006,male,15-24 years,17,96530,17.61,"7,028,803,366",6246,Millenials,MUS,0.72
6060,Mauritius,2006,female,75+ years,3,19672,15.25,"7,028,803,366",6246,Silent,MUS,0.72
6061,Mauritius,2006,male,55-74 years,10,67670,14.78,"7,028,803,366",6246,Silent,MUS,0.72
6062,Mauritius,2006,female,15-24 years,9,94140,9.56,"7,028,803,366",6246,Millenials,MUS,0.72
6063,Mauritius,2006,female,25-34 years,5,101903,4.91,"7,028,803,366",6246,Generation X,MUS,0.72
6064,Mauritius,2006,female,35-54 years,8,178302,4.49,"7,028,803,366",6246,Boomers,MUS,0.72
